"","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"CDK2AP2",-0.08775691152105,0,-0.0177658496762896,-0.087074670198259,0.105468751719082,0,-0.00137471275526161,0.0210232907747312,0,-0.0120104019945494,-0.0424669107259757,0.0151409988250333,0.0630011236331541,-0.0303586311699242,0.0840547626700811,0.124785912378984,-0.0230680465112957,0,0,0.0815097103668517,0.021865054937153,-0.0511351176983407,-0.108605232722379,-0.0205471331100214,0.0499855399185701,-0.0749318853266335,0.198182353082068,0.0432506422844153,0,0,0.0434063924999244,-0.0212238833281937,0.0247983377555563,0,-0.0392376136609723,-0.0182009364833888,0.0512902618179377,0.087659368823129,-0.0267920274791551,-0.06359409557464,-0.0809241084953466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POF1B",0.088639868544073,-0.0389018743265081,-0.0333097989108967,0.182736747491228,0.0331498120194229,-0.0282401136221741,0.014984081048271,0.049685336649122,0.0865701437262881,-0.0517710996897523,-0.0384167349904077,0.101343602838472,-0.116962907623162,0.0517177360065577,0.0150399124373556,-0.0357188599780899,0.00765968943779505,0.0037281345537013,0.0628894476790228,-0.0592471015578217,-0.00932833534713026,-0.0190732880616791,0.0480372848854347,-0.0174603207469454,0.0353130369656367,0.0603233287433015,-0.078345865864321,-0.0140807239700833,0.0985553479584784,-0.0713204909068817,-0.0207615078356501,-0.0818606112291927,0.108948804030629,0,0.052861826364615,0.0316792746826562,-0.0634451670081099,-0.0613593435017681,0,0.0249957472446042,-0.0666990739132495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HPGDS",0.0280747625655405,0.00585709741070761,-0.0179995407922639,0.147486275494458,-0.0163345065585123,-0.0368810330330886,0,-0.0158334223782761,0.0264752423331355,-0.0278829077166176,0.000103821536567871,0.181598707758735,0.032351229396921,0.00789563259026977,-0.00363095032180367,-0.00811003951001004,0.0923674224697932,-0.0095939252089229,0.0220382982931145,0.015737421635379,0.0184733677193352,0.0257689689177559,-0.0871983828576797,0.004466301529405,0.018519696606672,0.21804748075261,-0.0349344286460273,-0.0179438049247536,0,0.0224267595684448,0.0176270654105078,-0.00818321041809671,-0.0671761899260741,0.0253269126007457,-0.0259028699854356,0.00420922939888189,-0.0684775619215226,-0.0419629134061932,0,-0.0374313365019066,-0.00646950707461666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NTN5",-0.0188421970245132,-0.00518174232063559,-0.0668511876467006,0.0816966140092314,0.030643199999376,0.0143608728197573,-0.066668951281145,-0.0294484612487343,0.0436483913324262,-0.0177978681686417,-0.0482903606190852,0.0799834255051571,0,0.0529578665998204,0.0937551908079746,-0.0357580779527913,-0.0688626927745147,0.0466399515792823,0.0543524179854137,0.0146857448779955,0.0647414975583422,-0.0317450562362227,-0.0314170904782982,-0.0596002219339153,0.0324558666167411,-0.0117701062129716,0.152681370378085,0.250483205790157,-0.0419202104867694,-0.0497248273102778,0.0112918837639554,0.0319624079284452,0.0287374325070614,0.06886507487388,-0.0216856610841929,0,0.0171587742733643,-0.0759707981964373,0.0506536985520114,-0.0343874614029306,0.0789746617772039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SH2D1B",-0.0139523558999037,-0.00655418721791284,0.0513119438403434,0.0291849978140728,-0.0194555654724099,-0.0191474587484934,-0.0355197178470617,-0.0312720420560607,0.161156693299759,-0.0450033499354491,-0.0169775779992584,0,0.0266670547988483,-0.0772525386870499,-0.0805691297446031,-0.0225763773924552,0.0262878241430202,-0.0653142968341,0.026961498329701,-0.0117474794366492,-0.0487367419347641,-0.021007909371642,0.000599065570678933,0.0805348147747996,0.0314460479261043,0,-0.018034967634716,-0.0143142025136024,0,-0.0186101716616644,0.0466072381316131,-0.023391452915754,-0.0285598737596695,0.0551394999219519,-0.031289225727297,-0.0419908374096754,-0.0333206710776486,-0.0393875025855061,-0.00499069189175597,0.0518085619810153,-0.103273468691424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SORD",0.00431675641092209,0,-0.0397113032270033,0.000134657429191103,-0.0428141064321308,-0.0987054696109025,-0.0395567869699932,0.0462305855064771,0.0589772099519079,0.0396092178665523,0.0411604393193786,0.0618572416808403,-0.0683446101318278,0.0618076163801293,0.140913351456714,0.0645686065091128,0.0732635569681121,0.0527773483556016,0,0,0.0732718960741241,0.0449092652588583,-0.00248627544785461,0.270662832028376,0,0,0.0991008547691911,-0.0463021044404827,0,-0.0354890505459503,0.0612281377702655,0.0147544373350921,-0.0847243632634447,0,0,0.0350219457304396,0.09668640447398,0.0741254330898583,0.0826091876955843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBMY2FP",0.0447136133807511,0,-0.0685077965805387,0.0505309806297435,-0.0761940838123142,0.0172839373377415,0,-0.0692043804764782,-0.0112372447342749,-0.0377801934150921,0.0498946884895572,0.0349639868967914,0.0704127999368002,-0.0144739109754661,-0.0518017928170934,0.00109742227377019,0.0273660223445025,0,-0.041254548359156,0.0233492953081934,-0.123892079325571,-0.00795837587497669,-0.0020323877118272,-0.0187768925199113,-0.0347923709251732,-0.0463704460703511,-0.0317755551555428,0.0346408884471768,0.0381254304821789,0,-0.0484293150786584,-0.0130545429086228,-0.0613914856747349,0,0.0245367692756377,0,-0.00312043208744254,0.0322321637720715,0,0.013091683933459,-0.0155613336648971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRGV7",0.00652633858835274,-0.0345757547141286,0.0288656574220411,-0.0369428659901182,-0.0257131540052573,-0.0478213805624076,0.0522633513366503,0.0307855889635602,-0.135916202153118,0.0810992334260223,-0.0696890944339664,-0.0309091229835455,0.0375878565115721,-0.0491174897240681,-0.0594325181768446,0.00710866144719309,0,0,0.0122917036042339,-0.0451265586555279,0.0355289430587396,-0.0121608269041979,0.00544146029801129,-0.0295865990342009,-0.0701042750435148,0.0419141244714018,0.04823569221092,-0.0285168405502324,-0.0131272246845323,0.0244362767253915,-0.135147298459175,-0.0199248450849747,0.0180816704706936,-0.0301911071994966,0.0130220593751174,0.0092157532962548,0.0612321413290995,-0.029584813198173,-0.028685644764968,-0.0324650792481285,-0.0318558170346245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BTRC",-0.050186374784789,0,0.0932059750558568,-0.144286582574412,0,0.149468303335088,0.0133709008819296,-0.0228292441864334,0.0816747900444598,0.0552200488036033,0.0567111739127547,0.0631931783022415,-0.0181747397443088,0.0519494712343674,-0.0100023199022459,0.0287890252763166,0.0635974565753971,-0.00405278993326017,0,-0.0450302058851073,-0.0425185107214391,-0.0497828022568977,-0.117900922209538,-0.391830182986335,0.145165097309023,0.0550275945779721,-0.0573921427403885,0.0251858260563266,-0.0149222492875631,-0.0985309549550153,0.0798037453045077,0.0674371102095518,-0.173571444781637,-0.0788261879023977,0.0376647626563863,-0.00204503633526046,-0.0857612691670922,-0.0854675038323772,-0.196970323440883,-0.15091320296454,-0.115389202077136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLC1",0.00270246866903431,0.0337015329792768,0.046657090613422,-0.0812877642299756,0.0340842026637767,-0.00594064713224015,0.0807680118001523,0,-0.0182827143241925,-0.0414598861520049,0.0578862372761185,0,0,-0.0540884311660017,-0.0960930481663991,0.0543476807634766,0.266707666428274,0,0.0288356048205156,-0.0286976411084519,-0.0498354194782276,-0.0895764335788053,-0.112689002418817,0.0139030954617596,0.0847375330126217,0,0.05258465047509,0.0710781467961741,0.111410700069404,-0.0258324383616162,0.0205114857901044,0.11821473475373,-0.0461384466861306,0.045865183675099,0.0265835119891611,-0.0962219778079157,-0.0954075951302081,0.0594314693210557,0.0136445221497259,0.00168048288321509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FITM2",0.0149189159177619,0,0.0488432124838961,0.102442605474838,-0.0737013214306544,0,0.0162241434595319,-0.000546416620078873,-0.0288435247499871,-0.0145802667762158,0.0226338800537619,0.0515642505081788,0,0.0164982003706,0.0569397656120517,-0.0754898341787338,0.0815239120672851,0,0.0116897169168589,-0.0317429280321538,0.0470414646026589,-0.0463319767918912,-0.0618271653325803,0.0433577883518229,0,0.0830445988425793,0,0.019371805511121,0,-0.0630751534936885,0.0103798305004606,0.111144651590366,0.213950101734954,0,0.0751439126367267,0.028334664438399,0.0450970822709503,0.0310017409742792,-0.0129621750933674,-0.0478458609100996,-0.0583029830480855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS10P7",-0.0516979212420361,0,-0.0115209035309989,-0.066332898827545,0.0496397204503025,0.0170589242371599,-0.0317191732608479,0.00128856099126392,-0.0208271544267121,0,0.0867704880178418,-0.0353202961810942,-0.0413067337234862,0.0950326923646177,-0.0988879297897319,-0.0103946188016943,0.0239708424051765,-0.0541362601912903,-0.0418471829712188,0.0949932237010311,0.0432109034301244,0.0349521160163257,-0.0103922325969333,-0.0704433720586394,-0.0322048198935045,0.0641190538534366,0,0.0052578755746192,-0.00228120641381375,-0.0700634641130464,0.035204234665663,-0.00337677196227904,-0.0718708278806324,0.0877502420270424,0.042798793993813,0.028125554385913,0.157289242241929,0.0371801718023178,-0.00845503249013527,0.0711867078605329,0.0340770028815163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CENPC",0.00836302445726078,-0.000124436222300638,-0.0748137694797365,0.0929092647566614,-0.098458420452636,-0.00200001195201827,-0.0536148967136278,-0.010988107045471,-0.058218501458079,0.0432510191995541,0.00421216374828203,0.0627064025739529,-0.040138630128779,0.0758476331628243,0.0866270856988372,-6.66450408712304e-05,0.0259574968891926,0.0429961229157958,0.0169164124849472,0.0124365773807293,0.135255013534757,0.0312153321979393,0.164616979451631,-0.0259021928724603,0.038816707325976,0.0446315465465009,-0.0366049108364192,0.0301136336679404,-0.0571823240001045,-0.038081512913161,-0.0438229501924811,-0.0121933094291198,0.191063578568884,-0.0220772064566569,0.0472813983173013,0.0334037106049239,-0.0462895043636535,0.0333073726399423,-0.0568734466254215,0.0406260659551905,-0.0295735922313211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXL2",0.020865075554745,-0.0286057542514233,-0.0533510031014526,-0.0621151401471973,-0.0589293639895177,0.112604760840334,0.0376648298108093,0.0278936844938089,0.0380016780527734,0.0093684053597536,-0.0387442543960425,0,0,0.0773858268441104,0.0609044723360708,0,0,0.0237069110232284,0,0.012671692747189,-0.203224701665213,0.16668714436273,0.0219875314214809,0.0163374080944303,0.0446835373782965,0.0213440162984986,-0.0992404245630717,0.024172874254791,0.0429827432867555,0.0566261937901736,-0.00462980884344974,-0.0049024677363522,-0.00342864479726926,0,-0.00500472863762372,0,0.00401127481264081,0.00302064715660041,0,-0.0211593052634286,0.0663114916689004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH6A1",-0.0467860994013905,-0.024013222054824,-0.0230241155404685,0.0678679172064389,0.0235713067955335,0.0306735970920093,0,-0.0336129239145929,0.0996429886062667,-0.0860185207382979,-0.0488092594086636,0.016044835907908,-0.0459960878916759,0.0614081723691105,-0.0655257497235594,0,0,-0.00817410390316092,0,-0.108633760910315,-0.0455922005270836,0.0732839989239689,-0.0718186095827641,0.0788955602683042,0.105314279140269,0.0322599896787473,-0.0115822392753178,0.0196619441209347,0,-0.00727682567428365,-0.125486214345645,0.0427423725765775,-0.0269837471860613,0,0.000437567946057232,0.115072327454697,0.0113303810674688,0.0500296998003722,0,-0.012263846167675,0.0072044015311361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MTMR1",-0.0522047333305167,0.0689460809912019,0.157937143324153,0.0471944113359965,-0.0853388312495777,0.00191571613580113,-0.115200675532904,-0.0182555645996788,0.100712572845663,0.0962232057101643,0.0581855003245122,0.0473384764456288,-0.0168874801656638,0.0542717532886966,0.157370644038484,0.0338498860203655,-0.07532118448614,0.0152855025423059,0.0441800448764734,-0.0482554961368138,0.0614092443380593,-0.028367219187109,-0.0499427621054185,-0.104189670779448,-0.0461714706382649,-0.0721946201926422,0.312212934186782,-0.0621011659789193,0.0470222159036194,-0.0685327872009182,0.0357429040521905,0.021503833567341,0.110889613742409,-0.120261786816398,-0.0249463393233299,0.00588802583583241,0.0417572260938896,0.0672453190162282,-0.017387831219912,0.0321668411726609,-0.0062297182948638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPEM1",-0.0648089837594379,-0.106615125788671,-0.0259391797038431,0.0530786725027384,0,-0.0432841628486664,0.104408393110087,0.0664860072673458,0.0348496001016545,0.05087961008828,-0.033872661805736,-0.0647345734276812,0.125106694811919,0.0538792032657551,-0.0190512530747004,0.05908754758957,0.0174545341423711,0.248467327992791,0,-0.197766683402234,-0.0359912092039868,0.0376987106258026,0.0775292841914122,-0.0677973989830347,0.0362934860376366,0,0.0957279723684022,0.192987585882116,-0.0782304023316431,-0.00972905674943359,-0.00772108227688424,0.141759531269365,0.050990725776828,0.208988346726636,0.00633848632856766,-0.0229667214997313,0.0361451951415467,-0.0722240510112763,0.0422110009238871,0.0745700683484013,-0.111922673895392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRGV5",-0.0026489608799729,-0.0292937719720266,0,-0.0130155807264231,-0.0471106829412701,-0.116365203254522,0.0204269840763463,0.0579635625403802,-0.0542403569449127,0.015989233596343,-0.0259549813919174,-0.0156119472910623,0.026994159294169,0.131535765006037,-0.0319716318785791,0,-0.0088507782638396,0.0298245342444232,0,0.119967148296637,-0.171036643918564,0.0335305788016453,0.0735993337157019,0,0.0359793965399549,-0.0608102720213299,-0.000676487010882291,0.0294445289875676,-0.029823724627046,0.0659007793440115,0.0725988956419266,0.0253914654955129,0.039950580128438,0.0605851283127334,-0.0125648928586399,-0.0334627871656142,-0.0594240075800442,0.0333939022069648,0.00927983594934465,0.0142691095826185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
