"","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"PIAS3",0,0.0122059157486865,0.0525308262638072,0,0,0,0,-0.0366181174081077,0.0250343839548184,0.0277001279055193,0,0.0203246841929723,0.0013728308237839,0.0632909368049778,0.129930473994875,0,-0.00114644903736145,0.124051308392054,0.0533502810035148,-0.0519924041362214,0.0683546258232438,-0.126286593365063,0,0,0,0.0876278805420253,0,0,-0.0310917024205501,-0.0762850065191829,0,0,0.00910849869497301,0,-0.0102760418145652,0,0.0509081184633652,-0.0875857023548414,-0.0181144205230203,0,0,0,0,0,0,0,0,-0.0363382968144509,0,0,0.0518464352058341,0,0.00469855824852132,0.0140624003484695,0,0,0.0526856209962978,0,0,-0.0207100569711953,0,0,0,0.0678337639316939,-0.00593622618631657,0.041668645900259,0,0,0.0630034659806755,0,0,0,0.0334038622640162,-0.0332820852555892,0.10303626391867,0.0191129108827655,0,0.0611489387200476,-0.0496353517861592,-0.0257004428046902,-0.0522711929171295,0,0,0.0764993635818898,0,0,0,0,0,-0.0899240001420871,0,0,-0.0975747064383011,0,0.260905226051151,0,0,0,0,0,-0.0471379614411311,-0.0204237878659703,0,0,0.0690023191241509,0,0,-0.064621861467857,-0.0295395816569411,0,0,-0.0177160024729154,0,-0.0241902325399666,-0.0488789666530274,0,-0.00281484260656199,0,0.0370895627309661,0,0,0,0,0,0,-0.000702903917233616,0,0,0,-0.0142511208546783,0,0,0,0.107846530113199,0.0392036820969359,0.0418088456663248,0.0115940402939398,0,0,0,0.0802927179094181,-0.000451136699133465,0,-0.0730724785792512,-0.101370614985965,0.0209630871655256,0,0,0,0.0166997834565801,0,0,-0.0788713280091461,0,0,0.10139408972888,0,0,-0.0414992311274544,0,0,-0.022236598206148,-0.0251343431787829,0,0,0.12031350347484,-0.00338778450185601,-0.063207591101209,-0.00443478487675574,0,-0.00898461449951511,-0.0471624854732803,0,0,0.0213312633203284,0,0,0,0,0.0372629122199208,0.0100534522181982,0,0,0.0208823749859844,0,0,0,-0.00610304685793455,0,0,0,0,0,0.0942238606450733,-0.0309126107310581,0,0,0,0,0,0,0,0,-0.0402628824463365,0.0201211218133201,0,0,-0.0561709761487347,0,0.0321792566018988,0,0.182414438869365,0,0.112619334855212
"BICDL2",-0.00911016544571343,0,0,0,-0.0773575123457698,0.0432977749549944,0,0,-0.024517017149903,0,-0.0210083153391241,0.0279261725855879,0,-0.0106765628475049,0.10686497917823,0,0.0549098433921046,0.0552055702158031,0,0.0549729519406331,0,0,0.0695920299807821,0,0,0.00298296815791655,0,0,0,-0.0270271136133734,-0.00820554485652926,-0.0107066559400965,0.0977007839880057,0,0,0,0,-0.0383517609237481,0,-0.0228454062195301,0,0,0.0585491113108633,0,0,0,0.0391211590122934,-0.0124882434471045,-0.00894062582663872,0,0.0332306014426545,0,0,0.0735839876659606,0.0730993226713543,0.054293254389993,0.255540464726,0,0,0.0348123837372649,0,0,0,0.0214918963127556,0,0,0,0,0,0.0688786120970102,0,0,0,0,0,0.104542360288047,0.0684835360006386,0,0,-0.00421287400255841,-0.0706777914695001,0,0,0.0779584693714476,0.113876114205224,0,0.0248943621323418,-0.0103332907558666,-0.0246261393818205,0,0,-0.0318617061167662,0.023114771332032,0,0.122943394751187,0,0.0220046496045968,0,-0.0599631230248063,0,0,0,0,-0.024658228111088,0,-0.04407354626552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687325965615333,0,0,0,0,0,0,0,0,0,0,0,-0.00386599237481661,0,0,0,0,0.106014854032465,0,-0.0715604289514125,0,0,0,0,-0.0447191608866491,0,0,-0.147194361571483,-0.0551030681944338,0,-0.0310605869089314,0,-0.0197655081985829,-0.131306996791958,0,0.0872516821689204,0,0,0,0,0,0,0,0.0248680255801042,0,0,0,0,-0.0147973062986301,0.0436387145716772,0,-0.0707144241857856,-0.0302460111027582,0,-0.0288397574243205,0,0,0,0.056325019747521,0,0,0,0,0,-0.0301798387269092,0,0,0.150915006076701,0.218556693468019,-0.0671211068024159,0,0,0.0857487481663652,0,0.0176330901460383,0
"GPM6A",0,0,0,0,0,0,0.0174515549125251,-0.0487192850669632,0,-0.0111639095668634,0,0,0.0338789805006476,0,0.0387506236672788,0,0.0998667250489621,0,0,0.0397776569629713,-0.0186354713353365,0.00571342865003147,0,-0.013694559864147,0,0,-0.0302850313661734,0,0,0,0,0,-0.0942718039676423,0,0,0,0,0.0135596874183189,0.015018932312304,0.0212548877376482,0,0,0,0.0231929924172232,0,0,0,0,0,0,-0.0518929202892186,0,-0.025726075903399,-0.0230142467611036,0.0129263977300181,0,0,0.0178377159559635,0,0,0,0,0,-0.0311081824144035,0,0.0645379718666297,0.025098176845482,0.0220519807353772,-0.00264480647147795,-0.00378912991152918,0,0,0,0,0,0.0277339678020101,0,0,0.0297460107140085,-0.0562785410841186,0,0,0.129167927441567,0,-0.0509222364381857,-0.0288208161842415,0,0,-0.105956802452832,0.0777450905079508,-0.00871780920023957,-0.0693158148221747,0.00487758305183105,0,-0.0189112657459787,0.0610578916293494,0,0,0,0.0489219730358122,0.0394909212835785,0.0346454222996938,0,-0.11472956681244,0,0,0,0,0.0330563335401123,0.021961861078864,0.0208861771276024,-0.0117983914774535,0,0,0,0,0,0.0384828315782474,0,0,0,0,0,0,0,0,-0.0401262685923846,0,0.0148349227730761,0,0.000726192863534319,0,-0.0615715629811965,0,-0.0916370316490757,-0.104410576377158,0,0,-0.0878183021481143,0,0,0,0,0,0,0,0,0,0,0,0,0.0177405450451637,-0.0301459308747216,0,0,0,0,0,0,-0.0397332861476458,0,0,0.031792555020067,0,-0.00146203193533322,-0.0357845496583596,0,0,0,0,0.0991208158907401,0,0,0,-0.0259918072036944,0,0.0500818690926977,0,0,0,0,0,0,0,0,0,0,-0.0125835929711445,-0.00526838427532888,-0.0315074828243965,0,0,-0.0540886678650012,0,0.00640414750896566,-0.022624289648304,0,0,0,-0.0201303308748213,0,0,-0.00740162962847595,0.106066581815905,0,0,0,0.0230164128123383,0,0,0,-0.0057287235768756,-0.046786793977848,-0.0164451455845741
"ZBTB8A",0.103374137295315,-0.0773179127681952,0.0714337562957187,0,-0.0266272470384896,0,0.0177985834961464,0,-0.0174131508575985,0.245885520164173,0,-0.0285052466301862,0,0,-0.0635067842513402,0,-0.0592214186721115,0,0,-0.0295057054762343,0,0.151616704582632,0,0,0,0,-0.052757330441475,-0.0179788617489046,0,0,0.0519076114416803,-0.0442917380786098,-0.0660634160534197,0,0,-0.0619568143706065,-0.0139211437566097,0.0433594591795607,0.0480537606835644,0,0,0,0,-0.0609750539560289,0,0,-0.0572991657868993,0,0,0,0,0,-0.037225082703843,-0.0249489722769526,0,0,0.106323783415583,0,0.0136767950999743,-0.0928922170849543,0,0,0,-0.0279225802964984,0,0.0558456510932459,0,-0.0587319262799166,0,0,0.0422060816375383,0,0,0,0.123023598948432,0,0,-0.0506922531213086,0,0,0,0,0,0.268045724597849,0,0,0.0360646745718345,0,0,0,0,0,0,-0.0504408795017082,0,-0.0127514807466411,-0.00021474703546689,0,0,0,-0.046308874798028,0.0499911589991003,0,0.0709843939502894,0,0,0,0,-0.00990131241920723,0.0321190009311708,0.0571391845667307,-0.0640120470195322,0,0,-0.0173774558576598,0,-0.00627874263416976,0,0,0,0,0,0.129697442124344,0,0,0,0,0,0,-0.0424323565426949,0,0,0,-0.0344901378806654,0,0.0682788993204073,0.0269165320939327,0,0.00713702276910966,0,-0.0210276886298819,-0.0240920604675375,0,0,0,0,0,0.0953466720107645,0.0616513577491461,-0.0222219559085686,-0.00292008146998742,0,0.0317023866570674,0.0448941209767916,0,0,0,-0.00626754910511659,0,0,-0.0223392164218868,0.0402261036598914,0.0587570491107263,0,-0.00466035115819632,0.0323069309907131,0,0.000860154183724293,-0.0369460267432844,0,0,0,0.153652158097388,-0.00589890231847908,0,0,0.0364008415632189,0,0,0,0,0,0,0,0,0,0,-0.0437808129947865,0,0.105950147560424,0,0.0490156584856532,-0.0307040426364317,-0.0710018491308841,0,0.149395619078521,0,-0.0649697429882508,0,0,0,0,0,0,0,0,0.0111963923509129,0,-0.130081256910322,-0.0537833599135031,0,-0.00545722391457671,0,0
"ABCC5",0.12228396881324,0,-0.00599370248681661,0,0.0502518810972536,0,-0.138482319772618,0,-0.0009730896013546,0,0,0,0.0562093599400537,0.0271014056370695,-0.0712910258356168,0.16188252475948,0,0,0,0.0381462238891644,0,0,0,0,0,0,0.0250453088217997,-0.0553731764016648,0,0.0537052461378595,0,0,0,0,0.0242803067867863,0,0,0,-0.00902688053147293,0,0,0,0,0.0216202430538899,0,0,0,0,0,0,0.0658272041847129,0.00918103661112866,0,0.0359005611699339,0,0,0,-0.0487259301310107,0,0,0,0,0,0,-0.0339310614814473,0,0,-0.00229637693504597,-0.00301907450083296,0.0369602595512674,0,0,0,0.0709652882419259,0,0,0,-0.103848439334938,0,0,0,0,0.0964891972101617,0,0,0,0,0,0,0,0.0557424410823158,0,0,0,-0.113602415361289,0.0572435987336277,0,0,0.0631008040249331,0.0286711834865267,0,0,0,0.0169002157386129,0,-0.00193486051064526,0.0364229142575247,0.149152103115304,0.0325340459867924,0,0.00700379091012184,-0.0379769153141375,0,0,0,0,-0.0110170054255263,0,0.0711876579528683,0,0,0,0.049231848162991,0,0,0.0416277618722708,0,0.0830974132964526,0,0,0,0,0,0,0,0,0,-0.0793533487845058,0.000963030563915002,0,-0.046952161219576,0,0.0217813560585378,0.0193814651346098,0,0,0,0,0,0,0,0,0.050230923761599,0,0,0,0,0,0,0,0,0.0454267917374651,0,0,0,0,0,-0.0905674813248344,0,0,0,0,0,0,0,0,0.0230674917676418,0.0666545973106485,0,0,0,0,0,0.00377770890635664,0,0,0,-0.081961741293645,0,0.0263174789480558,0,0,0,0.0855435555527757,0.0659995249272404,0,-0.1354757688088,0.0165812491014379,0,0,-0.00384000433693634,-0.104673001961691,0,-0.0469242296614978,0,-0.0087883892487445,-0.0318554325621357,0,0.0202454582905679,0,0,0.0255622909602044,-0.0245107625436646,0.123926491781002
"BMPR2",0,0,0.173188866462388,0.0885457144229583,0.0603582271467859,0,-0.103850557510381,0.0416576402219705,0.0276460278215299,0.0445566580108389,0,0,0,0,0,0.100105508142302,0,0,0,0,0,-0.012276889966025,-0.0981795756616663,0,0.0445628547916558,0,0,0,0,-0.0842878769721478,0,0,0,0,0.0290805526869382,0.136385012096977,0,0,-0.272473698637425,0.0482749153451377,0,0,0,0,0,-0.0450614608632514,0,0,0.0734863337430222,0,0,0,0,0.0794748024108308,0,0,0,0,0,0,0,0.0325294165949368,0,0,0,0,0,0.0332176455696239,0,0,0,0,0,0,0,-0.0547518612537588,0,0.0846001114764503,0,0,0,0.0210709488677916,0,0,0,0,-0.0442240337857075,0.119182254818017,0,0,0,0,-0.020400841315258,0.162397853303329,0,0,0,0,0,0.0619983892784476,0,-0.0353355972320107,0,-0.0463804508644748,0,0,0.114268476047125,0,0,0.0061254528542034,0,0,0,0,0,0,0,0,0,0.0310332908206735,-0.0412321338298368,0,0,0,0.0330310583302052,0,0.0234477089500541,0.0196717160894068,0,0,0,0,0,0,-0.0555573563397097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966748577013491,0,0,0,0.00727865562675886,0.104943940408973,0.164198403753901,0,0.0587242373312311,0,0.0209750528276239,0,0.0579572653638144,0,0.0848254251386295,0,0,0.117509428606606,0,0,0,0.0377234230050635,0,0.114689885940396,0,0,0.029799778980764,0,0.143634306653933,0,0.134428866827094,0,0.0275724986107155,0,0,0,0.0975033670923703,0,0.0275291114390035,0,0.0981484536706746,0,0,0.0705618222266963,0,0,0,-0.134130351280076,0,0,0,0,-0.0691473266135701,0,0,0,-0.0818635736103316,0,0.0420703259028094,0
"ZXDC",-0.0419443832441487,0.0189870147007135,-0.00616150832031983,0,0,0.00751101529483347,-0.0114992599035309,0,-0.011407127119911,0,0,0,0,0,0.192935525120584,0,0.0151443803095045,0.045259060278126,0.0849229168318416,0.00874967621870945,0.143986484652033,-0.00466115250100325,0.135610666835733,0.00924373078198555,0,0.019894347940313,0.00316333983948593,0.0509091751827983,-0.048136283803047,-0.00370271946066738,0,0,0,0,0,0,-0.0396555650707902,-0.0376086344519295,0.00122027242095902,0,0.0442251337644256,0,0,0,0.0336082501068951,0,0,0.0592295675637198,0,0,0.0382434571765844,0,-0.00500333556057052,0,0,0,0.000653362536869406,-0.00887408209277287,0,0,0,0,0,0.0454822344965212,0.0124555993474488,0.0476667639009169,-0.0304423568869893,0.00342220374627587,0,-0.00502459916422928,0,0,0,-0.0150167095944296,0,0,0.0178308918639598,0,0,0,0.0851646421404589,0,0,-0.0106241582635631,0.00474451359067771,0.0731091476800127,0.000847931535599103,0.0303951423614295,0,-0.0548530135043932,0,0,0,0,0.0225848783207517,-0.0518619529066094,0,0,0,-0.0515431979116006,0,-0.0198744227990459,0,0.0134220630834025,-0.0521932201923237,-0.0503253285932727,0,0,0,-0.0318823478044718,-0.0134867646102422,0.0335666671075835,0,0,0,0,0,-0.0163315253609023,-0.0835516198430077,0,0,0,0.00381471809720551,0,0,0.0366661639129774,-0.007334368579074,0,-0.0264389135046134,0,0.0420793534669459,0,-0.0359265691671865,0,0,0.11006959648658,0.0451932588281488,0,0.0338848118584729,0,-0.106697304543477,0,0.0360235712490793,-0.014798281949536,-0.0194252295374926,0.0143900542834455,-0.0177962482716686,0,0,0,0.00844392813371744,0,0,0,0,0,0,0,0,0,0,0.0164691271379326,0,-0.0535115486605043,0,0,0.0563891913837332,-0.0459440260632146,0,0,-0.018060712879701,-0.0445580671462959,0,0.0405732058144957,0.0130207705694225,0,-0.0343217383241093,0,0,0,0,0,0,0.0378260283205302,0,0,0,0.0837537566996474,0.0202433146695987,-0.0600159815922577,0,0,0.0570729020687306,0,0,0,0,0,0.0293346138787728,0.0172178708770434,0,0,0.00607778611245277,-0.00143902094703473,-0.0717967614898684,0.0317246585915239,0.039920023772673,0,0,0,0,0.0222881946140403,0,0.0412346932659893
"RAMP1",-0.102286230209291,0.0430374060507062,0.00164007204358685,0,0.0221589084793508,0,-0.0404573939994951,0,0.0216217140630128,-0.0558716413011489,0,0,0,0,0,0,0.0507325437845576,0,0,0.0934056103349302,0.0206458242001244,0.0458054048721024,0,0.0223443217172459,0,0.0110291739511828,-0.0148654637724755,0,0,-0.0530021041360898,0,0,-0.0783814760412746,0,0.0578801911569965,0.0654057073271825,0,0.0115070397743769,0,-0.0361848560734374,0.096662023285276,0,0,-0.00071646099599374,0.0489504683356101,0,0,0.0308484760656057,0,0,0,0,0,-0.0078916371501811,0,0.0110802919995611,0,0,0,0.0127289981733357,0,0,0.0119056941237937,-0.0376749191038339,0.04125932100755,-0.032371212473125,0,0.0172782873720989,-0.0206404218741362,0,0,0,0.0213547087441449,-0.0197280129436398,-0.00897550759159681,0.0737688412573944,0,0,0.0281441017655143,0,0.00724827028029736,0,0.112517274616713,0,0.0458878298546594,0,0,0.0370858497183897,0,0,0.0118013013207073,-0.0330956555062545,0.0299898507054978,0,0,0,0.154117479018417,0,0,0,-0.0196663911033139,0.0499954385894366,0,0.000909478444908323,-0.0389844947155185,0,0,0,0.00967046100081588,-0.0849175710862754,0,0.055194431518529,0,-0.0392210257978207,0.00332198933036368,0,-0.0121277765492637,0.0329639087218814,0,-0.118638083893513,0.00947037578812778,-0.0543213621475069,0,0,0,0.0145963767251966,0,-0.075443838826684,0,0,-0.0343415547109189,0.00986288740430008,0.0720535913142212,-0.0568708926263945,0,0.0388620612103237,0,0.0464463513457855,0.0955872971567292,0,0,0,-0.0405400907810604,-0.038165659715091,0,0,0,0,0.103947848516297,-0.0359067550618574,0,0,0,0,0,0,0,0,-0.0258455550232361,0,0.0290831980379045,0.0724131087843475,0,0,-0.0352038657616287,0,0,0,0,0,0,0,0.053361286113056,-0.0504222638098412,0,0,0,0,0,0.0123056044100223,0,0.0963954675909384,0,-0.0531044088798058,0,0,0,0,0,-0.167063161936911,-0.0633481778194865,0,-0.0189719588726432,-0.0105547526353902,-0.0175451921658149,0.036353073990298,0,-0.0382176443034306,0,0,0,0,0.00564598126086938,0.00413800851743443,0,0,0.0186717832529295,0,0.0239678332052142,0,0,-0.0343839730432836,-0.0611763321619802,0
"HEMK1",0,0.0537081734101937,0,0,0,0,0,0.240422699438079,0.0318842270483681,0,-0.0254016497414573,0,0,0,0,0,0.0222567464447966,-0.0323356550937555,0,0,0,0,0,0,0,0,-0.0317648173025298,0.0319877394248644,0,0,0.0493717927102414,0.111920492414582,0,0,0,0.0496687872192053,0,0.0345902002255662,0,0,0,0,0,0.0122664055933869,0.346529522031217,0.0464251046529593,0,0,0.0246501762052206,0,0,0.254656117115642,-0.110104777745308,0,0,0,0,0,0,0,0,0,0,0,0.104267115836987,-0.0161052136105414,0,0.0428417862412711,0,0,0,0,0,0.0452274001133561,0,0,0,0,0,0.0259583522641258,0,0,-0.0845815806192558,0,0,0,-0.0966245324830878,0.0799303628414612,0,0.0661087117347124,0,0.0105991059966715,0,-0.098790638427027,0,0,0,0,-0.0115257941464323,0.0614238022397491,0,0,0,0,0,-0.00954189285417382,0.069561603822513,0,0.205356389791711,0,0.0320702782992184,0,0,0,0,0,0,0,-0.000139154992575402,0,0,0,0,0,0.049691268992036,0.315748975662879,0,0,0,-0.092959945170819,-0.0225728801623838,0.074105391831757,0,0,-0.0669206282609848,-0.031135568694871,0,-0.0288681345824789,0,0,-0.0420243612089264,0,0.0552406756051316,0,0,0,0,0.0494179375074083,0,0,0,0,0.0534009044920775,0,0,0,0,0,0,0,0,0.260209159254667,0.0211848765562928,0.0924754337658983,0,0,0,0,0,0,0,0.0377438316090721,0,0,0,0.0577647903856215,0,0,0.0323063569406314,0,0,0,0.016174598198129,0,0.159574014797657,0,0,0.201835422444003,0.0266248062907261,-0.151855996482432,0.0416451553099249,0,0,0,0.0187773641888512,0,0,0,0,0,-0.0369990111790014,0,0.0128492656772818,0,0,0,0,0,0.00646916152406565,0,0,0,0,0.0935050069295019
"NMRK1",-0.078467396179404,0,-0.00314650742294369,0,0,0,-0.112109649770508,0.0349810293352918,0.0188413178222472,0,0,0,0,0.0634784496099529,0,0.0497599831293744,0,-0.06635162033356,0,0,0,0,-0.0775271838420456,0,0,0,0,0,0,0,0,0.0599777393695177,0,0,0.0621989255852515,0,0,0.0354910243554215,0,0,0,0,0,0.0589303305207786,0.0619457388827352,0,-0.0297159229054542,0,0,0,0.0622637596966263,0,-0.0231129516106728,0,0,0,0,-0.028572666160335,0,0,0,0,0,0,0.031530318941975,0,0,0.125194947493108,0,0,0,0,0,0.0401455489186663,0.128894195258584,-0.100996062871773,0,0.0160557610200977,0,0.0252714008121544,0,0.00117021602445374,-0.0444085069550349,0.0131642245548049,0.0243133710431252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190788112520326,0,0,0,0.157859506730175,0,0,0.0754158973816697,0,0.0565872118873496,0,0,0.00640738611824572,0,0,0,0,0,0,0,0,0,-0.0140795901181978,0,0.0216048760205739,0,0,0,0,0,-0.0557645761238958,0.0200540164597138,0.0419746924476094,0.0105058601721558,0,-1.21411282651576e-05,0.0483384323912281,0,-0.073115662560254,-0.0515585603224014,0,-0.0388116017441172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127857477844485,0,0.0218241809637362,0,0,0.0346045762788278,-0.00452845165126585,0,0,0,0.0167127192875557,0,0,0,0,0,0.0642776478189925,0,0,0,0,0,0,0.0412463982059061,0.129240907751518,0,0,0.0677454692492831,0.028934099242028,-0.0379391824513043,0.0518563264166939,0,0,0,0,0,0.0766854723687843,0,-0.106342429893918,0,0.0218216568927971,0,-0.0743807233469903,0,0,-0.00942965160090083,0,-0.0727937887981044,0,0,0,0,-0.0474887053645919,0,0,0,0,0,0,0
"RPL5",-0.0509420824358271,0,0,0,0,0,0,0,0.17494295134479,-0.11272257163543,0.0790729490473394,0,0,0.0434021355213344,0,0,-0.0382318589877878,0,0,0,0.0467617249103842,-0.0331899464473588,-0.0639993418660131,0,0,0,0.00310705945208461,-0.0259218578787085,0,-0.0273093548209224,0,0.0350396444224055,-0.0664445334828539,0,0.0119221045411844,0.0497045194082825,0,0.0387237194555021,0.0533572579497833,0.0862089706333643,0,0,0,0.031386071461487,0,0,-0.0292843316238834,0,0,-0.0831021070986039,-0.0967156293860343,0,0,0,0,0,0,0.0795165012566482,0,0,0,0,0,0,0.127420639381744,0.104829068740049,0,0,0,0,-0.0023896092944795,0,0.0286067107805277,-0.0469272333724707,0.012620731769357,0,0.0534682538621054,0,-0.0114044302343745,0.0931944913209032,-0.0389045807480827,0,-0.0721797518555579,0.0303462136987641,0,0,-0.000305280622262308,0,-0.00181877615108801,0,0.0593365520633056,0,0,-0.0774842958804594,0.0349950880603176,0.0121279037025634,0,0,-0.0633624219521346,0.0394775509798918,0.135091685742828,-0.0162504141856097,0,0.0541576710362847,-0.0677704445796515,0.0710114558541449,0,-0.0238846720853865,-0.00992569080167484,0,0,0.0263949388433822,0,-0.00752268233066581,0,0,0,0.0390416849356015,0,0,0,0,-0.0500791205810482,0,-0.0383368425863293,0,0,-0.0318172418429329,0,0.142733686300364,-0.0684534221491849,0,0.0731907084477836,0,0,0,0,0,-0.0876269324004721,0,0,0.167455094669927,-0.0634445310071332,0,0,0.101321272992107,0.0370397242533874,0,0,0.0603634076096793,0,-0.133738395549996,0,0,0.0607757791328481,0,0,0.0753579234795733,-0.108984978807282,0,-0.126058044724174,0,-0.0395239174430046,0,0,0,0,0,0.0130363842858201,0.00841134454304338,0,0.0500787217980395,0,-0.0103927233682551,0,0,0.027619175952964,0,0,0,0,0,0.00403023364676939,-0.0299909140942477,0,-0.0416327267615206,0.0112138698518327,-0.074077371543293,0,0.111860564781867,0,0,-0.12010579444888,0,-0.000227119076157461,-0.0718698561966103,0,-0.015809368709646,-0.0896975901236543,0,0,0,0,0,0,0,0,0,0.119280728181618,0,0,0,0.0277682756414403,-0.0500036833392038
"PSME2",0.0438391674452133,0,-0.0160551699299127,0,0,0,-0.0391690377556451,0.0682128176925146,-0.0454138552104588,-0.0102009159290915,0,0,0,0,0,0,0,-0.0266571764656972,0,-0.0312697169464055,0,0.0498015958607823,0,0,0,0,-0.0578980126238516,-0.0962652501098342,0,0.0411786490608135,0,0,0,0,0.0550734652034562,0,0,0,0.0559349174175405,-0.0246459719155427,0,0,0,0,0.100288069337739,0,0,0.197561771353315,0.000516695426206189,0,0.0203107204750985,0,-0.00798073219946868,0,0,0,-0.116396521257667,0,0,0,0,0,0,-0.0791630843124149,0,0,0,0,0,0,0,0,-0.0700284718348598,0,0,0,0,0,0,0.0950529277301539,0,0,0,-0.0801388477156517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059860986490602,0,0.225444552261308,0,0,-0.0950919411705701,0.435282018304913,0,0,0,0.146453084672487,0.16385509073798,-0.0752290453279306,0,0,0,0,0,0,0,-0.000220423957997997,0,0,0,-0.0148726855859523,0,0.0217095113773326,0.0988954775499341,0,0.0268488688253564,0,0,0,0.0109034320091768,0,0,0,0,0,-0.0477819679655811,0,0,-0.0508221812241843,0,0,-0.123292263726014,0,0,0,0,0,0,0,0,0,0,0,-3.51838208324137e-05,0,0,0,0,0,0,0.115129091163556,0.0185713835092029,0,0,0,0.0368121948083838,0,0,0.241448257168436,0.0696092527367122,0,0,0,0,0,0,0,0,0,0,0.0363561759988568,0,0,0,0,0.0274254825777932,0.0232886368477557,-0.08990687952597,0.0929063045252008,0,0,-0.0333261881525646,0.0713583258017197,0.0301678853326265,0,0,0.174566158490958,-0.0373543518691152,-0.0223504800434213,0,0.0398751907825408,0,-0.0295997392907936,0,0,0,0,0,0,-0.0436157773549026,0.00443436642268629,0
