"","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"HEMK1",0,0,0,0,0,0,0,0.0182559685540981,0,0,0,0,0,0,0,0.000699259342621481,0,0,0,0,0,-0.0731377603069975,-0.0346643589535211,0,0,0,0,0,0.0185992942343203,0,0.0402512616195332,0,0.000281202382864758,0,0,0,0.0105573924954341,0.0308385638609843,0,0,0,0,0,0.0279354725390376,0.289523846797889,0.0516606480017338,0,0,0,0,0,0.0344988952977693,0,0,0,0,0,0,0,0,0,0,0,0.0784428736568832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046363383843185,0.0290844168398488,-0.0662672488767093,0,-0.00689526682905759,0,0,0.103034216057504,0,0,0.00682527588295154,0.0865746183369807,0,0,0,0,0,0,0,0.0747445734413059,0.0420959520575094,0,0,-0.0237975960390968,0.0147663844065675,-0.0739998481828692,0,0,0.0747576170829314,0.0604363445441966,0.0529592767446536,0,0,0,0,0,0,0,0,0.0248526619030797,-0.0127841197097493,0,0,0.0604637342615165,0,0.109097458745044,0,0.0821907277727748,0.0465716045697027,0,0,0.118440723924394,0,0,-0.114397756383748,0,0,0,-0.139821535526636,0.0188480019899423,-0.0366071086779387,0,0,0,0,0,0,0.124871406626728,0,0,0,0,0.193998237192193,0,0,0,0,0,0,0,0,0.123168195329006,0,0.133003993947289,0,-0.00828065621555667,0,0,0,0,0,0,0,0,0,0.0745624592866855,0,0,0.0467216142469153,0,0,0.0612636832812368,0.0473491169228999,0,0.105281351858015,-0.0324300329152814,0,0,0,0,0,0,0,0,0,-0.000404205980109724,-0.00526433451949244,0,0,-0.08860611408542,-0.0539241332055029,0,0,0,-0.189760151574743,0,0,0,0.0303272613882504,0,0,-0.109486364988595,0,0.0139601245055829
"NMRK1",0,0,-0.0218513734067633,0.0244423718934574,0,-0.0256634290243129,-0.0938805064089555,0,0,0,0,0,-0.0215800075485078,0.112792129206618,0,0,-0.0667132030312511,0,0.00268656006458437,0,0,0,-0.0241059698221795,0,0,0,0,0,0,-0.00128053767126608,0,0.0417311763019529,-0.0685194532895732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108928223167691,0,0.0236708175512117,0,0,-0.145786820203015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822321030445258,0,0.0917637332956291,0,0,0,0,0,0,0.172869061034235,0,-0.0254384410074239,0.188970291725606,0,0,0,0.0184173533924877,-0.0187254849386906,0,0,0,-0.0466482469558562,0.0676552062813269,0,0,0,0,0,0.0931615889374612,0,0,0,0.046362522767153,0,0,0,0,0,0,0,0,0.0740085531123375,0,0,0,0,0,0,0,0,-0.00783406810801552,0,0,0,0,0,0,0,0.0521709447193238,0.0326928495217899,0,0,0,0.00194985078654293,0,0.0756127016949249,0,0,0,0,-0.019007609200566,0.0739932020026265,0,-0.0454056718507029,0,0,0.027878775533283,0,0.0678330459457026,0,0,0,-0.0564844488010381,0,0,0.0294655345274836,-0.0298305402813363,0,-0.0198389567436353,0.057493566406813,0,0,0,0,-0.06005416390549,0.00142104251344495,0,-0.0328176664236743,0,0,0,0,-0.0602834911339823,0.0297900054942574,0,0.0629962533292537,0,0,0,0,0,0,0.0161946879223363,0.045397211492855,0.0423564258232503,0,0,0.0230609176298199,0,0.0511035237260078,0.000449466366463502,0.152383886323276,0,0.0218247253779622,0,0.169025407576633,0.0812979067576063,0,0,0.085332160269887,0,0,0,0.0125957917847602,-0.00834400114567471,0,-0.0607593192985322,0,0,0,0,-0.0461156527678608,-0.175613564831274,0,0,0,0,0,0
"RPL5",-0.058362234524812,0,-0.00922998660908869,0,0,0,0,0,0.074150577392012,0,0.0237913094876572,0.0499154202999296,0,0.0258296893713552,-0.0449162701208848,0,0,0,0,0,0,-0.0478552654732352,0,0,0.0741106869624663,0,0,0,0,-0.0727212081666895,0,-0.0610755800677507,0,0,0.0262486487610277,0.00198469734747789,0,0,0,0.22320503997192,0,0,0,0.0261089949147132,0,0,0,-0.013802321447797,0,-0.163530912085949,0,-0.0955776850168845,0,0,0,0,0,0,0,0,0,0,0,0,0.175223140686208,0,0,0,0.0379323445742441,0,0,0,0.0850238908541087,-0.0427391285989182,0,0,0,0,0,0,0,0,-0.019381241973713,0,-0.0040265553886017,0,-0.095901900286473,0,0,0,0.217353959022545,0,0,0,0.0879287253823437,0.0143284476888715,0.10891693636595,-0.0212793452684536,0,0,0,0,0,0.0957822800456157,-0.0503646350124105,0.102632436311707,0.0125203910627353,-0.00275526877065262,0,0,0,0,0,-0.0570957275819948,0,-0.0170434432039244,0.0189708346741613,0,-0.0451875143990251,-0.00675276798153875,0,0,0,0.0102588083826436,0,0,3.91643007673091e-05,0,0.111588768759358,0,0.0329185419916012,0,0,0,0,0,0.0248990045103973,0,0,0,0,0.129732374621656,0,0,0.0158779168190853,0,0.0865308988231226,0,-0.0602747532498089,0.142018007082386,0,-0.03875592183233,0,0,0,0,0,0.0311728723930303,0,0,0,0,0,-0.0759483490363099,-0.000979509594179297,0,0,0,0,0.0204321590664993,0,0,0,0,0,0,0,0.010640298014861,0.0666778121674476,0,0,0,0.0291749503229159,0,0,-0.0341981251455578,0,-0.00614802650877392,0,0,0,0,-0.0235172487700964,0,0,-0.101121893714986,-0.0462956889894367,0,-0.0142231394454499,0.048669965338406,0,-0.0152992624495817,0.0947909312635098,0.147250685113776,0,0,0,0.0456720245622314,0.0120696553849555,0.029539146664207,0,0,0.0385231700411819,0
"PSME2",-0.0410397921109056,0,0.0685980824315619,0,0.0640832869846899,-0.0290790694868429,-0.0166171856020024,0,0,0,0,0,-0.00530251893161574,0,0,0.0333978587229661,0,0,0,0,0,0,-0.00445550420650752,-0.0933468958459305,0,0,0,0,0,0,0,0.00978241040746059,0,0,0.0729492116809225,0,-0.0903317539208214,0,0,0,0,0,0,0.0400642712034865,0.150672636672096,0,0,0.335804802920041,0.0264619306748818,0,0.144170882128327,0.0221893797657533,0,0.0552000493486608,0,0,-0.0292943261125495,0,0,0,0,-0.0200137157570684,0,0,0,0,-0.00302639542946284,0,0,0,0,0,-0.0204180661880058,0.0410010674387376,0,0,0,0,0,0.0860837604060602,-0.040997374417259,0,-0.0295383656443643,-0.0543624318832725,0,0,0,0,0.0400105507963939,0,0.0811648236036099,0,0,0,0,-0.0166112422818709,0,0,0,0,0.103076320715037,0,0,-0.0244841857671434,0.246104368962106,0,0.0199110256450483,0,0.272611399723979,0.0622195493689042,0,0,0,0,0,0,0,0,-0.00160711194885141,0.00771096119349743,0,0,0,0,0,0.131848344320809,0,0,0,0,0.0958418610973856,0,0,0,0,-0.00274969269991807,0,-0.0266588677628639,-0.0253640333379204,0,-0.0233788206233038,0,0.0169629539296013,0,0,0,0,0,0,0.0226754295840082,0,0,-0.0331673693517784,-0.109248509924965,0,0,0,0.0435103105936639,0,-0.0358237267113634,0.025160796589144,0,0,0.054019555769847,-0.0132830793771311,0,-0.0212415227115211,0,0,0,0.127834012999157,0,-0.0483498137700721,0,0,0,0,-0.0581398167272085,0,0.00678628039227864,0,-0.0865295533582161,0.0342408895664246,0.047186586025791,0,0,0,0.0468917639511036,0,-0.0194796520047291,0.052341535944272,0,-0.0230087286638149,0,0,0.0903605810021997,0.0101711052712295,0,0.0354506118751508,0,-0.0412087806769733,0,0.0262192805882481,0,-0.0709492224563284,0,0,0,0,0,0,-0.0404885274212607,0,0
"SCD5",0,0,0,-0.00335903730824987,0,-0.0155816173099518,0.0281485477561806,0,-0.0139949142582299,0,0,0,0,0.0335113700275856,0.0255641703349035,-0.0600628467423729,-0.0316494366420819,-0.016137760108357,0,0,0,0.0930602463774935,0,0.0365402334314252,0.0324897702510527,0,-0.0274436567859183,0,0,0.0084587748623988,0,-0.0460772533443123,0.0379966910859535,0.0201079905251782,0,0,0.0335926010377203,0,0,0.0133200219975665,0,0.115663813489552,-0.0253404394233819,0,0,0,0,0,0,0,0.0877293064443724,-0.0761616376298859,0,-0.0024858013761726,0,0,0,0,0.0523408479228213,0,0,-0.0558264268401688,0,0,-0.0489187210384366,0,0,0,-0.0420134006458271,0,0.0264419382742104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633981140081674,0,0,-0.0624690833159905,0,0,0,0,0,0.0495441657379607,0,0.0186523686988358,0,0,0,0,0,0.00719018602194897,0,0,0.0789664396516907,0,0,0,-0.0213755400930403,0,0,0.0311598946119159,0.0568174115454176,0,0.0622370274539416,0,0,0,0,0.0488213817537629,0,0,0,0,0.0865227192444173,0,0.0249088163409779,0,0,0,-0.0468738649594376,0,0,0,-0.0608302370074494,0,0.14672428364721,0,0,0,0.07907102504967,0,0,0,0,0.0176568671661021,0,0,0,0.0952320898928602,0,0,0.0181008473022238,0,0.0284395813272683,0,0,0.112002145259131,0,0,0.000784148141825387,0,0,-0.0166486446003315,-0.00585394318127475,0,0,-0.0271793346683215,-0.0213284670708289,0,0.0100457720642079,0,0,0.0153227227795083,-0.0139906224810566,-0.0135228046470736,0.00108584556979696,0.0371368064245053,0,0.0282238901134654,0,0.0201712635473666,0.0118842204468526,0,0,-0.0120802025176096,-0.0697473062523923,0,0.118386747304746,0.0525439012871759,0.0113719986733456,0,0,0,0,0.00278070614277774,0.0623803942233105,0,0,0,-0.0354941188645543,0,0.0214387546209264,0,-0.00416438040268377,0,0,0,0.0480695269549706,-0.0382355965960588,0,0,-0.00924379375565527,0,0.136134557367025
"KMT2A",0,0,0.0244722685163847,0,0,0,0,0,0.0366042078711872,0,0.0202483588403527,0,0,0.063387553750945,-0.0867597632524919,0,0,0,0,0,-0.0107945498068319,-0.0600953245949264,0,0,0,0,0,-0.00611183266458061,0,0,0.0438889366609011,0,0,0,0,0,0.21598243600907,0,0,0,0.0204933112604363,0,-0.0561459717712778,0,0,0,0,0,0,-0.0281860202919032,0,-0.0163795587996959,0.0804713000969997,0,0,-0.00810771258044073,0,0,0,0.0191717838226411,0,-0.0357320642388265,0,0,0.0734808001583704,0,0,0,0.0337123218211652,0,0,-0.0547471222320147,0.0540738965103919,-0.0142363223431844,0,0,0,0,0,0.0249633307807296,-0.0958070683242071,0,-0.0193687147344186,0,-0.0338747825654703,0,0,0,0,0,0.263542981068293,0,-0.0426350746483442,0,0,0,0,-0.168036629252728,0.0501218056412326,0,0,0,0,0.0715072385026505,0,0,0,0,0,0,0,0,0,-0.0243526929187543,0,-0.0407982596468724,0,0,-0.0656566682000344,0,-0.05791048322234,0,-0.0333694680204707,0,0,0,0,0,0.0257045315907536,0,0.0392436654805989,0,0,0,0.0213477793877673,0.0336888923253124,0.0128271158140007,0,0,0,-0.0521082978335733,0.0485727005640083,0,0.0323105027051694,0,0,0,-0.0271789046403619,-0.047719950522876,0.119925176789862,0.0410457348202991,0,0,0,0.0545471052272666,0,0,0.0504527252717116,0,0,0,0,0,0,0,0,0,0,0,0.0371262324995015,0,0,0,0,0.0329045061235765,0,0,0.0105843097133573,0.0193965338475499,-0.0646908101291408,0,0,0,0,0,-0.0256428558411817,0,0,0,0,0,0,0,0,0,-0.0184324056982843,0,0,0,0,0,0,0.299524990015097,0,0,0,-0.00451833785862836,0.0255472254899264,0,0,0,0,0.331021129177144,0
"RGS16",0,0,0.0252531771260321,-0.0725039841852721,0,-0.0492258812473749,-0.00852053275945281,0.0174342240332612,-0.0635041650842148,0,0.0395477555785086,0,0,0.021719187835187,0,-0.067480059679302,0,0,0,0.00846221681038239,0.172601697309045,-0.00478716328349482,0,0.0852215879567068,-0.0048195823300351,0,-0.0514028692918693,0,0,0.0800095912925748,0.070578974736171,0.0126914034518791,0,0,0,0,0,0,0,0.0409124695963763,0,0,-0.00231759497507313,0,0,0.0333948939049669,-0.0026519099739737,0.0342039770924435,0,0,0,-0.0200045599717226,0,0,-0.0397523292370626,0,0.0609421017290088,0,0,0,0,-0.0318876506322952,0,0,0.0424239398674781,0,0,0,0,0.0202781282705665,0,0.0752973069426407,0.0804072740871946,0,-0.0176200447351199,0,0.000630161332388868,-0.0712456142672659,0,-0.0473595773084223,0.0519138410802009,0,0,0,-0.0780675017342278,0.0241099350155625,0.024633841524569,0,0,0,-0.000561892181308886,-0.0342350735494908,0.0396210086622412,0,-0.0260677635166684,-0.0106422697730348,0.00699948308645024,0,0.063361895722601,-0.0159581622266333,-0.0133258995242389,0,0,0.0139441292367161,-0.0248587549274358,0,0,0,0,0,0,-0.118034438067255,0,0,0,0,-0.00245538955447576,0.0348694837811596,-0.047345134866902,-0.0235690752686532,0,0,0,-0.0366983290678467,0,0,0,0,0,0.145690806287873,0,0,-0.0463073035364421,0,0,0,0.0295841004322843,0.00229667691048845,0.0383863525449086,-0.0380292217145,0,0,0.0423788920929316,0,-0.0144421984328686,0,0.00321253273824626,0,0,0,0.0357182965115726,0,0.0257531326046026,0,0,0,0,0,0,-0.0526406996837276,-0.0181437037868153,0,0,0,-0.041789945940178,0.0350821998506165,-0.189498116109073,0.0134310800169929,0,0.164699876296581,0,0,0,0,-0.00179986764725181,0.0468624933039181,0,0.0185454422145985,0,-0.0226338807128225,0,0,0.0213534285683925,0,0,-0.0271357208924168,0.0758101413137358,-0.0472420955191544,-0.0147111096900815,0,0,0.0057127085578495,-0.0299048414476924,-0.0157049842241552,0,0,-0.0441645255310374,0.0177427722128471,0,0.0175218308974635,0,0,0,-0.0108713821724468,0,0,-0.0269047086334194,-0.0453330358764163,0.00606774306392874,0,0,-0.0434010681264144,0,0
"CD38",0.0646810555055136,-0.00786116616652037,-0.0776127653329322,0,0,0,0.0560518523080602,0,0.000962898540680454,0,0.0152876731292515,0,0,0.0190567188889604,0,-0.00122468167834157,0,0,0,0,-0.0150250952903641,0,0,0.0457783206601762,0.0693467527127724,0,0,0,0,0,-0.0299436147647641,-0.0138547929777519,-0.0127708220699229,0,0,-0.0793666872114242,-0.0247554887792938,0,0.08918256935256,0,0,0,0,-0.00178695766124769,-0.0258837121558334,0,0,0,0,0.271931694455462,0.0210495675635904,0,0,0,0,0,0.0166141583235513,0.0784541053329563,0.0321871329957736,0,0,0.0349692983147983,0.0952337796460326,-0.0490003517037069,-0.0573719929565296,0,0,0,0.0252044334028148,0,0.0695726992358227,0,0,-0.0284419489408305,-0.0191956576436844,0,0,0,-0.0264372842379695,0,0,0,-0.0119828197636581,0,0,-0.0546362721383187,-0.0293742558002872,0,0,0,0,0,0,0,0,0.00166787657675485,0,0,0,0,0.0458921950480767,0,0,0,0,0,0,0,-0.0236617615847613,0,0,0,0,0,0,0,0,0,0.0781757178223371,0.0222386904129474,0,0,0,0,0.00451691944241634,-0.0230982753494719,0,0,-0.0150616694591767,0,0.0322173525319228,0,0,0,-0.00266881153105081,0.055356293769092,0,0,0,0,0,0,0.0216240791981086,0.0218157143081766,0.0156349963118185,0,0.0837175307419757,0,0.025093686658427,0,-0.0421971562144114,0.0267200018666188,0,0.0522444445781975,0,0,0.0319404687797318,0,0.0862952418239609,0,0,0,0.0329052664498023,-0.0487520065602988,0,0,0,-0.0440872810800489,0,0,0.0158790472802821,0,0,0,0,0.0333867369189688,0,0,0,-0.0253751805935971,0,0,0,0,0,0,-0.04169010763385,0.0410756096462587,0,0,0.0194000656876684,0,0.0617299333899677,0,0,0.0584188220235241,0,0.0259914056096156,0,-0.070988203683829,0,0.0312681914116639,0,0,0,0,0,-0.0364031938247732,0,0,0,0.0334830185223136,-0.0162504779160457,0
"SHOX2",0,0,0,0,-0.0419355076451243,0.0719872672531004,0,0,0,-0.000428540895384008,-0.0566122927151536,0.0116533082925418,0,0.106323550756226,0,0,0,0.280285242368412,0.0258818668144676,0,0,0.0280315994112803,0,0.0950498591296593,-0.0522705975972511,0.177504023785954,0.0772830562439727,0.103689975086805,0,-0.116648398528356,-0.0422651757622679,0,0,0,0,0,0.0369622797622028,-0.00178613359049268,0,-0.164639230640898,0,0,0,0,0,0,0.0136925593880327,0,-0.00322366463868395,0,0,0,0,0.0228757272842225,0.0188889972318675,0,0,0,0.102041359900354,0,0,0,0,0,0,0.0267899413710881,0,0,0,0.0604813333882895,0,-0.0148674643800403,-0.218642395966068,0,0,0,0,0,0,0,0,0,0,0,0.0232315004686434,-0.220629668223852,-0.102877361056165,0,0,-0.0333454193029902,0.044521080398041,0.103231683966654,0,0,0.0493822129769668,0.126499804778423,0.0743413912172526,0,0,0,0,0,0,-0.0846882952842308,0.0523928199526417,0.0532190286230101,0,-0.0172549532459467,-0.0427242758665071,-0.0260334583203896,0,0,0,0,0.00269612496135992,0,0,-0.0945048187271443,0.0285757928359832,0,0.0491726152218155,0.0960049607533745,0.0463528380609646,0.0973862947710363,0,0,0,0,0,0,0,0,0,0,0,0,0.00113804304095263,0,0,0,0.0122003704640786,0,0,0,-0.0206002273595757,0,0,0.0764145455603339,0,0,0,0,-0.0866642305430856,0,0,0.135272789807272,0,0,0,0,0,0,-0.0395645105719408,0,0,0,-0.0278473029520749,-0.0521746955144633,0,-0.000191056796940045,-0.00680867382962441,0,0.00390914831045754,0.0939840795230488,0,0,0,-0.0246991252350297,0,0.154134737178768,0,0.0364599476048226,0,0,-0.0417198980776575,-0.108540742934791,0,0,0,-0.0368388093332018,-0.0150473917308932,-0.0354652166556655,0,0.045880424107655,-0.188125369324584,0.00397677429071059,0.0517598483681565,-0.0690859543648825,0,0,0.0295108636633937,0,0,0,0,0.106417283466606,0.053550511063655,0,0,0.269665749695208,0.0482915380274582,0,0,0
"FAM189B",0,0.0655629776288007,-0.0460259842686813,0,0.0301071569247674,0,0,0,0,0,0,0,0,0.0895163503364638,0.00595169864775879,0,0,0,0,0,0,-0.029602536004831,-0.0229221827723506,0.0171706953195856,0.049912617385009,0,0,0,0.0210942824055029,0,0,0.0455270321736033,-0.0146991287896899,0,0.0585410602114493,0,0.0737057536715708,0,0,0,0.00904842524440213,0,0,0,0.0335545592571864,0,0,0,0,0,0.0268111989481835,0,0,0.0346372205880772,-0.000630643690449255,0,0.0283181120055194,0,0.0159837514068953,-0.0114205200870197,0,-0.00657714154324793,0.0728190852893694,0,0,0,0,0.0445420389790859,-0.0234831388697207,0,-0.0171193049668175,0.0511182420806058,0.0229752220565291,0.0455272713491941,0,0,0,-0.0285421819567333,0,0,0,0.0128762108100479,0,0,-0.0691161289357669,0,-0.0721120739491496,-0.146836442945985,0,0.0292762376202179,0,0,0,0,0,0.0288134049392399,-0.00154788611586952,0,0,0,0.0093830279112107,-0.00484184748500876,0,0,0.162655591967594,0,0.0370157339923828,-0.0826850831830925,0.107748069074433,0.051884941274453,0,-0.0357085584498819,0,0,0.0144751937863032,-0.014790264105461,-0.000193263985386929,0,0,0,-0.118894230441196,0,0,-0.0445357174618784,0,0.0265936635585111,0,0,0.0129231767553617,0,0,0,0.00558480020104385,0,-0.000828538773391648,-0.0318052652530289,0.0646629157251602,0,-0.00218134046321889,-0.0204346612957114,0,0,0,0,0,0,0.0777237228055427,0,-0.00578738073264522,0.0445919564375806,0,0,0,0,0.0351023345611302,0,0,-0.0480757584120507,0.0057269563653864,0,0.0724846911315094,0,-0.0363553299982273,0,-0.0868223632300753,0,0,0,0,0,0.000206461771441856,0,0,0,0,0.063615585927202,0,0,0.0412475628817728,-0.015316980368935,0.142091659454018,0.0424150338401096,0.0833622037064705,0.00182858046231768,0.0178603212613604,0,0.0407819001357923,-0.0340377420544311,0.0336709762327919,0,0.00640827690439507,0,-0.0248039279557579,0,0.0291477645237627,0,-0.0644257106585053,0.0393696379546863,0,-0.0160336850581449,0,-0.0250333328421375,0,0,0,0,-0.0388631461545276,0.0430267591015602,-0.105939043796566,0,0,-0.031970104697304,0,0
"PPM1M",0,0.229106598848254,0.0730228661321771,0,0,0,-0.0404294726401957,0,0,0,-0.0668344990899276,0,0,0,0,0.0387971416782696,0,0,0,0,0.0207252558007071,0,0,0,0,0,0,-0.0373827392570524,0,0,0,0,0,0,0.358339773999283,0,0,0.161292585094244,0,0,0,0,0,0.00492475453038707,0,0.325824620282478,0,0,0,0,0,0.0875629203637339,0,0.0279259835038669,0,0,-0.0692668302573736,0,0,0,0,-0.0263978946001122,0,0,0,0,-0.148684396126045,0,-0.0440222560481365,0,-0.0665211194117873,0,0,0,0,0,0,0,0.0797943219785381,0,-0.0546561066674871,0,-0.0555188053566392,0,0,-0.00891978855579049,0,0,0.0662469049648336,0,0.0991226501869717,0.0775241233309155,0,-0.055956932924004,0,0,0,0,0,0,0.0337058187633222,0,0,-0.0581327190641746,0.0935360037547822,-0.0326093071461239,0,0,0.122424010756872,0.146004015524322,0.0550670267634481,-0.0693255326811452,0,0,0,0,0,-0.0380368613610547,-0.0671670008084241,0,0,0,0,-0.0675212856938824,0,0.270178523657329,0,0.0152089399220854,0,0,0,0,0,-0.0563589398815661,0,-0.0115908131001244,0.0902878630085341,0,-0.0286533892642138,0.0673278132632248,0,0,0,0,0,0,0,0.0364135195255149,0,0.0175628211501518,0,0.0466647510321558,0,-0.0242674898372135,0,0,0,0,0,0,0,0.337459653817785,0,0.0738171405697218,0,0,0,0,0,0,0,0,0,0,0,0.0457189907569728,0,0,0.0457697499347623,0,0,0,0.114841109686492,0.0188054465609761,0.0615698409586839,0,0,0.0796944390827101,0,0,0,0,0,0,0,0,0,0,0.0574806420790858,0,0,0,0,-0.0258335448206677,-0.035290139308854,0,0,0,0,0,0,-0.0572941071295123,0.0263394407305327,0
"PADI2",-0.01791800043352,0.0424041726192814,0,0,0,0,-0.0267881352724597,0,0,0,-0.0088794930503429,0,0,0,0.0393393543836834,0,0,0,0,0,0.0181735879795182,0,0,0.0589581487198166,0,0,0,0,0,0,0.001184354347181,0,-0.0546137439197684,0,0.0377459384103536,0,0.0486164845966658,0,0,0,0.0273983391704762,0,0,0.0553136073742626,0.134810216822504,0,-0.0192037316238332,0.00899159002908441,0,0,0.0260743380371544,0.0388346798335139,0.00789336088114968,0.0167312215938814,-0.064470506057416,0,-0.0229470847065793,0,0.156048253429602,0,0,-0.0443666776305855,0,0,0.039946380531265,-0.0131997713997094,-0.0330505777248409,0,0,0,0,0,0,0.10214752831451,0.00530574728119177,0,0,0,0,0,0,0,-0.0307298033450258,0,-0.0123568489836597,0,0,-0.0577424286677066,0.0980505411673567,0,0.0141509587004531,0.0192241754561781,0.00250795753885368,0,0,0,0,0,0.021301315948075,0,0,0,0,0,0.0473453882454037,-0.0139553952402167,0,0,0.0530896300822254,0.0492328508615512,0,-0.00959155365859518,0,0,0,0.019760324965065,0,0,0,0,0,0,0,0,0,0.146262210037993,0,0,0.105004838406944,0.105464932067893,0.00122194710595885,0,0,-0.0321260121657055,0,-0.0398013431216997,0.0326066928976528,0,0,0,0,0,-0.00749250306836665,0,0,0,0.0301593730558667,0.0676391462866566,0,0,0.0663505408118397,0,0.0169111765888119,0,0,0,0,-0.0221155827530043,0,0,0,0.082406331258443,0,0.0763950294737799,0,0,-0.0103222396694503,-0.0436034704273401,-0.0205728871932322,0,0,0,0,0,0,0.0444820744541854,0,0,0,-0.0077735726536691,0,0,0.029670748025251,0,0,0,0,0,0.02579109105911,0,0,0.0128439076816441,-0.0220234513389022,0,0,0.0604643432138662,0.0104258126161637,0,0,0,0,-0.00265922026003957,0,-0.0195537722610767,0,0.0297306903733031,0,-0.0006535445798256,0,0.0158820195680093,0,-0.0162466063566005,0,-0.0870970711130059
"TROAP",0,0,-0.0198117135692583,0,0,0.206881131228858,0,0,0,0,0,0,0.172434466331223,-0.0917575998234782,-0.0280812034253339,0,0,0.0444973492534003,0,0,-0.0900041276054402,0,0,0.0511606905147782,0,0,0,0,0,0.0486483815539707,0,-0.0081460055863339,0.0917383364715553,0,0,0,0,-0.00470922788351983,0,0,0,0,0.0611163230707228,0,0,0,0,0,-0.0450304226994207,0.0072101785148811,0,0.137586232370089,0,0,0,0,0,0,0,0.0274612348257851,0,0,0,0.0375377186998415,-0.0613295066031879,0,0,-0.0402634987757417,0,0.105275108913577,0,0,0.191713738090269,0,-0.0684036908590339,0,0,-0.0700404312765729,0,0,0.00441382231715724,0,0,0,0,0,0.0086209971629669,0,-0.013592018001054,0,0,0.0717642333417679,0,0,-0.0701849503080646,0.0879764319339079,0,0,0,0,0,0,0,0,-0.103409300631757,0,-0.0452133805806501,0,0,0,0,0,0,-0.0948725981382603,0,0,0.0422239364965953,0,0.00410137953037176,0,0.0877742321252726,0.0722667985426571,0,-0.00854137141328816,0,-0.0155059285713286,-0.0407305206189098,0,0.0589616519305629,0,0,0,0,0.108854765187814,0,-0.0292453621113798,0,0,0,0,0,-0.00467555153583351,0,0.0677507943553596,-0.0187370462003995,0,-0.0248138660004529,0,0,0,0,0,0,0,-0.004599881815493,0,-0.0414902737539427,-0.00502583873257468,0,-0.0337798785608427,0,0,-0.0751057705504049,0,-0.0390280351449943,0.0321491552319126,0,0.0147690553459236,-0.0063334440631664,0,0,0,0,0,0,0.00391085315023754,0,-0.0117791704499218,-0.0411820426498546,0,0.0738079066759906,0,0,0,-0.0312262044678733,-0.0549641136884923,0,0.0130131642864322,0,0,-0.0027878194050032,-3.99113480975465e-05,0.031505709922307,0.117058419873861,-0.0352131528602771,0,0.0132217000481714,0.0254592311364204,-0.222319414831715,0,0,0,0,0,0.168792415357169,0,0.053262997516509,0,0,0.12397028688262,0,0,-0.0559852366000153,0.121523532906775
